Event_Id,Investigation_Type,Accident_Number,Event_Date,City,State,County,State_FIPS,County_FIPS,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status,Publication_Date
20170113X11749 , Accident , CEN17FA075 , 01/12/2017 ,Era,TX,HAYS COUNTY,48,209,  , N/A , Fatal(1) , Substantial , Airplane , N94RG , FIELDS , Steen Skybolt , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 07/12/2017 
20040223X00221 , Accident , LAX04LA132 , 02/21/2004 ,Yuba City,CA,SUTTER COUNTY,06,101,  ,  , Fatal(1) , Substantial ,  , N96XV , Gillespie , Sport Copter Vortex , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 12/28/2004 
20040223X00216 , Accident , LAX04LA125 , 02/17/2004 ,Apache Junction,AZ,MARICOPA COUNTY,04,013,  ,  , Fatal(2) , Destroyed ,  , N330KT , Knapple/Wray Lancair , IV-P , Yes ,1, Turbo Prop ,  ,  , Flight Test ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 10/27/2005 
20040219X00206 , Accident , CHI04FA069 , 02/17/2004 ,Rich Hill,MO,BATES COUNTY,29,013,  , N/A , Fatal(2) , Destroyed ,  , N7876W , Piper , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , CRUISE , Probable Cause , 12/28/2004 
20040220X00214 , Accident , CHI04FA066 , 02/17/2004 ,Dodge City,KS,FORD COUNTY,20,057, DDC , DODGE CITY REGIONAL , Fatal(3) , Destroyed ,  , N777KU , Beech , B90 , No ,2, Turbo Prop ,  ,  , Positioning ,  ,3,  ,  ,  , VMC , DESCENT , Probable Cause , 01/26/2006 
20001208X08414 , Accident , LAX97FA334 , 07/23/1997 ,GABBS,NV,NYE COUNTY,32,023,  ,  , Fatal(2) , Destroyed ,  , N2429T , Navion , G , No ,1, Reciprocating ,  ,  , Business ,  ,2,0,0,0, IMC , CRUISE , Probable Cause , 01/28/2000 
20040223X00220 , Accident , CHI04FA071 , 02/16/2004 ,Rozel,KS,PAWNEE COUNTY,20,145, PTT , PRATT INDUSTRIAL , Fatal(1) , Destroyed ,  , N735RD , Cessna , 182Q , No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,1,  ,  ,  , IMC , CRUISE , Probable Cause , 04/28/2005 
20080425X00545 , Accident , NYC04FA223 , 02/15/2004 ,Vieques,PR,#N/A,#N/A,#N/A,  ,  , Fatal(1) , Substantial ,  , N1261J , Aero Commander ,112, No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 09/26/2008 
20040330X00385 , Accident , ANC04LA022 , 02/14/2004 ,Crescent City,FL,PUTNAM COUNTY,12,107,  ,  , Fatal(1) , Destroyed ,  , N98WB , Bertrand/Warner , Thorp T-18 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , IMC , MANEUVERING , Probable Cause , 10/28/2004 
20040218X00196 , Accident , ATL04FA075 , 02/11/2004 ,Alma,GA,BACON COUNTY,13,005, KAMG , Bacon County Airport , Fatal(3) , Substantial ,  , N6473J , Piper , PA-28-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , APPROACH , Probable Cause , 06/08/2005 
20040219X00202 , Accident , ANC04FA021 , 02/11/2004 ,Pensacola,FL,ESCAMBIA COUNTY,12,033, PNS , Pensacola Regional Airport , Fatal(1) , Destroyed ,  , N8389D , Beech , J35 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , IMC , GO-AROUND , Probable Cause , 06/08/2005 
20001213X26532 , Accident , DEN88FA193 , 08/27/1988 ,JACKSON HOLE,WY,TETON COUNTY,56,039,  ,  , Fatal(2) , Destroyed ,  , N9528M , MOONEY , M20F , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CLIMB , Probable Cause , 12/06/1989 
20040212X00188 , Accident , MIA04FA049 , 01/31/2004 ,Homestead,FL,MIAMI-DADE COUNTY,12,086,  ,  , Fatal(2) , Destroyed ,  , N75GC , Beech , C90 , No ,2, Turbo Prop ,  ,  , Personal ,  ,2,  ,  ,  , IMC , DESCENT , Probable Cause , 09/13/2005 
20040213X00192 , Accident , LAX04FA113 , 01/31/2004 ,Laupahoehoe,HI,HAWAII COUNTY,15,001,  ,  , Fatal(3) , Destroyed ,  , N5637C , Cessna , 414A , No ,2, Reciprocating ,  ,  , Positioning ,  ,3,  ,  ,  , IMC , CRUISE , Probable Cause , 03/28/2006 
20001214X39466 , Accident , ATL84FU004 , 05/26/1984 ,BLICHTON,GA,DEKALB COUNTY,13,089,  ,  , Fatal(1) , Substantial ,  , NONE , ULTRAFLIGHT , LAZAIR II , Yes ,2, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , APPROACH , Probable Cause ,  
20040203X00154 , Accident , LAX04LA106 , 01/23/2004 ,Compton,CA,LOS ANGELES COUNTY,06,037, CPM , Compton/Woodley Airport , Fatal(1) , Substantial ,  , N64EC , Cox Thorpe , T-18 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , LANDING , Probable Cause , 07/07/2005 
20040203X00149 , Accident , MIA04FA047 , 01/22/2004 ,Lake Worth,FL,PALM BEACH COUNTY,12,099, LNA , Palm Beach County Park , Fatal(2) , Destroyed ,  , N4293P , Piper , PA-23-160 , No ,2, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , CLIMB , Probable Cause , 04/28/2005 
20040203X00155 , Accident , LAX04FA102 , 01/21/2004 ,Big Pine,CA,INYO COUNTY,06,027,  ,  , Fatal(1) , Destroyed ,  , N8701E , Piper , PA-32R-300 , No ,1, Reciprocating ,  , NSCH ,  ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 11/30/2007 
20001212X17575 , Accident , LAX91FA329 , 07/25/1991 ,EARP,CA,SACRAMENTO COUNTY,06,067,  ,  , Fatal(4) , Destroyed ,  , N3813U , BEECH , F33A , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , MANEUVERING , Probable Cause , 05/03/1993 
20040129X00123 , Accident , MIA04FA045 , 01/19/2004 ,Fort Pierce,FL,ST. LUCIE COUNTY,12,111, FPR , St. Lucie County International , Fatal(2) , Destroyed ,  , N298PA , Piper , PA-28-181 , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,1,  ,  , IMC , APPROACH , Probable Cause , 07/07/2005 
20040122X00094 , Accident , LAX04FA096 , 01/19/2004 ,Grass Valley,CA,NEVADA COUNTY,06,057,17, Nevada County Airport , Fatal(2) , Destroyed ,  , N99LR , Cessna , 172K , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , APPROACH , Probable Cause , 10/27/2005 
20040130X00132 , Accident , MIA04FA044 , 01/17/2004 ,Venice,FL,SARASOTA COUNTY,12,115,  ,  , Fatal(2) , Destroyed ,  , N63159 , Cessna , 150M , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , TAKEOFF , Probable Cause , 04/28/2005 
20040203X00156 , Accident , MIA04FA043B , 01/17/2004 ,Clearwater,FL,PINELLAS COUNTY,12,103, KCLW , CLEARWATER AIR PARK , Fatal(1) , Destroyed ,  , N6622S , Cessna , 150H , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,2, VMC , APPROACH , Probable Cause , 02/28/2006 
20040203X00156 , Accident , MIA04FA043A , 01/17/2004 ,Clearwater,FL,PINELLAS COUNTY,12,103, KCLW , CLEARWATER AIR PARK , Fatal(1) , Substantial ,  , N8735Y , Piper , PA-30 , No ,2, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,2, VMC , APPROACH , Probable Cause , 02/28/2006 
20040511X00589 , Accident , ATL04LA111 , 05/06/2004 ,Blounts Creek,NC,DURHAM COUNTY,37,063,  , Private Strip , Fatal(1) , Substantial ,  , N321TR , Riggs , Skyraider 1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 09/29/2004 
20040124X00105 , Accident , LAX04FA095B , 01/16/2004 ,Tehachapi,CA,KERN COUNTY,06,029, TSP , Tehachapi , Fatal(1) , Substantial ,  , N555RD , Beech , 95-B55 , No ,2, Reciprocating ,  ,  , Personal ,  ,1,  ,1,  , VMC , CLIMB , Probable Cause , 05/30/2006 
20040124X00105 , Accident , LAX04FA095A , 01/16/2004 ,Tehachapi,CA,KERN COUNTY,06,029, TSP , Tehachapi , Fatal(1) , Destroyed ,  , N61691 , Cessna , 180K , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,1,  , VMC , CRUISE , Probable Cause , 05/30/2006 
20040120X00075 , Accident , FTW04FA062 , 01/15/2004 ,Willow Park,TX,PARKER COUNTY,48,367, WEA , Parker County Airport , Fatal(1) , Destroyed , Airplane , N7252X , BEECH , B36TC , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,  ,  ,  , IMC , MANEUVERING , Probable Cause , 04/28/2015 
20040115X00068 , Accident , DEN04FA038 , 01/12/2004 ,Cedar City,UT,IRON COUNTY,49,021, CDC , CEDAR CITY MUNI , Fatal(2) , Destroyed ,  , N9679R , Beech , B95 , No ,2, Reciprocating ,  ,  , Flight Test ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 01/24/2005 
20040120X00077 , Accident , CHI04FA055 , 01/10/2004 ,Baudette,MN,LAKE OF THE WOODS COUNTY,27,077, BDE , Baudette Intl , Fatal(2) , Destroyed ,  , N5787J , Cessna , 182P , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , CRUISE , Probable Cause , 07/29/2004 
20040109X00047 , Accident , FTW04FA057 , 01/05/2004 ,El Dorado,AR,UNION COUNTY,05,139, ELD , South Arkansas Regional , Fatal(1) , Substantial ,  , N9318R , Cessna , 182RG , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,  ,  , VMC , CRUISE , Probable Cause , 09/01/2004 
20040106X00024 , Accident , FTW04FA055 , 01/03/2004 ,Amarillo,TX,POTTER COUNTY,48,375, TDW , Tradewind Airport , Fatal(1) , Destroyed ,  , N6834N , Mooney , M20C , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 07/29/2004 
20040112X00050 , Accident , DEN04FA035 , 01/03/2004 ,Cortez,CO,MONTEZUMA COUNTY,08,083, CEZ , Cortez Municipal , Fatal(1) , Destroyed ,  , N700SR , Rockwell , 690A , No ,2, Turbo Prop ,  ,  , Positioning ,  ,1,  ,  ,  , IMC , MANEUVERING , Probable Cause , 06/30/2004 
20040109X00046 , Accident , FTW04FA054 , 01/02/2004 ,Beaumont,TX,JEFFERSON COUNTY,48,245, BMT , Beaumont Municipal Airport , Fatal(2) , Destroyed ,  , N396HP , Piper , PA-32R-301 , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , IMC , APPROACH , Probable Cause , 09/29/2004 
20040113X00059 , Accident , SEA04FA032 , 01/01/2004 ,Glasgow,MT,VALLEY COUNTY,30,105,  ,  , Fatal(4) , Destroyed ,  , N3171S , Cessna , 182G , No ,1, Reciprocating ,  ,  , Unknown ,  ,4,  ,  ,  ,  , MANEUVERING , Probable Cause , 01/24/2005 
20040108X00041 , Accident , SEA04FA031 , 01/01/2004 ,Cave Junction,OR,JOSEPHINE COUNTY,41,033, 3S4 , Illinois Valley , Fatal(1) , Substantial ,  , N53505 , Piper , PA-44-180 , No ,2, Reciprocating ,  ,  , Personal ,  ,1,3,  ,  , IMC , CRUISE , Probable Cause , 10/28/2004 
20040106X00018 , Accident , FTW04FA052 , 01/01/2004 ,Dallas,TX,COLLIN COUNTY,48,085,  ,  , Fatal(2) , Destroyed ,  , N4104B , Bellanca , 17-30A , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , TAKEOFF , Probable Cause , 07/07/2005 
20001212X24651 , Accident , MIA91FA023 , 11/09/1990 ,FLAMINGO,FL,LEON COUNTY,12,073,  ,  , Fatal(3) , Destroyed ,  , N21ST , CESSNA , 421B , No ,2, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , CRUISE , Probable Cause , 10/10/1991 
20040106X00016 , Accident , ATL04LA064 , 12/28/2003 ,Trenton,SC,EDGEFIELD COUNTY,45,037, 6J6 , EDGEFIELD COUNTY , Fatal(1) , Destroyed ,  , N8117L , Atkinson , SA 102.5 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 04/28/2005 
20040105X00010 , Accident , ATL04FA061 , 12/28/2003 ,Campobello,SC,SPARTANBURG COUNTY,45,083,  ,  , Fatal(1) , Destroyed ,  , N2996L , Mooney , 20F , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 12/28/2004 
20040108X00028 , Accident , ANC04FA016B , 12/28/2003 ,Peoria,AZ,MARICOPA COUNTY,04,013, P48 , PLEASANT VALLEY , Fatal(4) , Destroyed ,  , N274KS , Schleicher , ASK-21 , No ,  ,  ,  ,  , Instructional ,  ,4,  ,  ,  , VMC , MANEUVERING , Probable Cause , 12/28/2004 
20040108X00028 , Accident , ANC04FA016A , 12/28/2003 ,Peoria,AZ,MARICOPA COUNTY,04,013, P48 , PLEASANT VALLEY , Fatal(4) , Destroyed ,  , N2094M , Piper , J3C-65 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,  ,  ,  , VMC , APPROACH , Probable Cause , 12/28/2004 
20040113X00055 , Accident , LAX04LA089 , 12/26/2003 ,Vacaville,CA,SOLANO COUNTY,06,095, VCB , Nut Tree Airport , Fatal(1) ,  ,  , N7668G , Cessna , 172L , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , STANDING , Probable Cause , 04/28/2005 
20001206X02760 , Accident , LAX95LA067 , 12/30/1994 ,GARDNERVILLE,NV,DOUGLAS COUNTY,32,005,  ,  , Fatal(1) , Destroyed ,  , N9WZ , HARRIS , BD-10 , Yes ,1, Turbo Jet ,  ,  , Unknown ,  ,1,0,0,0, VMC , CRUISE , Probable Cause , 08/31/1995 
20031231X02110 , Accident , LAX04FA077 , 12/24/2003 ,Avalon,CA,LOS ANGELES COUNTY,06,037, AVX , CATALINA , Fatal(5) , Destroyed ,  , N3747U , Piper , PA-34-200T , No ,2, Reciprocating ,  ,  , Instructional ,  ,5,  ,  ,  , IMC , GO-AROUND , Probable Cause , 10/27/2005 
20040108X00032 , Accident , LAX04FA076 , 12/23/2003 ,Redwood Valley,CA,MENDOCINO COUNTY,06,045,  ,  , Fatal(3) , Destroyed ,  , N25RX , Agusta , A109A , No ,2, Turbo Shaft ,  ,  , Positioning ,  ,3,  ,  ,  , IMC , CRUISE , Probable Cause , 01/26/2006 
20031009X01699 , Accident , LAX04FA002 , 10/03/2003 ,East Highlands,CA,SACRAMENTO COUNTY,06,067,  ,  , Fatal(2) , Destroyed , Airplane , N299MA , LOCKHEED , P2V , No ,4," REC, TJ, TJ ", Part 91: General Aviation ,  , Positioning ,  ,2,  ,  ,  , IMC , MANEUVERING , Probable Cause , 08/04/2011 
20031231X02106 , Accident , FTW04FA045 , 12/21/2003 ,Grand Saline,TX,VAN ZANDT COUNTY,48,467, 5XS5 , Brady Airport , Fatal(2) , Substantial ,  , N78189 , Cessna , 172K , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , APPROACH , Probable Cause , 07/29/2004 
20040113X00056 , Accident , CHI04FA045 , 12/20/2003 ,Webster,WI,BURNETT COUNTY,55,013, 9WN2 , Voyager Village Airstrip , Fatal(2) , Destroyed ,  , N1275X , Mooney , 20E , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/28/2005 
20031224X02090 , Accident , ATL04LA057 , 12/20/2003 ,Covington,TN,TIPTON COUNTY,47,167,  ,  , Fatal(1) , Substantial ,  , None , Interplane LLC , Skyboy-2 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,  ,  , VMC , MANEUVERING , Probable Cause , 09/13/2005 
20031230X02095 , Accident , MIA04FA035 , 12/18/2003 ,Thonotosassa,FL,HILLSBOROUGH COUNTY,12,057,  , Lake Thonotosassa , Fatal(2) , Substantial ,  , N603DK , Cessna , U206G , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , LANDING , Probable Cause , 10/27/2005 
20031222X02073 , Accident , CHI04FA044 , 12/17/2003 ,Brooklyn,IA,POWESHIEK COUNTY,19,157,  ,  , Fatal(4) , Substantial ,  , N3733W , Piper , PA-32-260 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,  ,  ,  , IMC , CRUISE , Probable Cause , 04/28/2005 
20031230X02098 , Accident , CHI04FA043 , 12/17/2003 ,Daytona Beach,FL,VOLUSIA COUNTY,12,127,  ,  , Fatal(2) , Destroyed ,  , N155BM , Piper , PA46-500TP , No ,1, Turbo Prop ,  ,  , Personal ,  ,2,  ,  ,  , VMC , CLIMB , Probable Cause , 01/31/2006 
20031224X02085 , Accident , ATL04FA056 , 12/17/2003 ,Sanford,NC,LEE COUNTY,37,105, KTTA , Sanford Lee County Regional , Fatal(1) , Substantial ,  , N9562L , Cessna , 206H , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,3,  , IMC , TAKEOFF , Probable Cause , 09/13/2005 
20001214X39410 , Accident , SEA84FA078 , 04/05/1984 ,BAKER,OR,BAKER COUNTY,41,001, BKE , BAKER MUNICIPAL , Fatal(2) , Destroyed ,  , N1270Z , BEECH , N35 , No ,1, Reciprocating ,  ,  , Business ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20040106X00022 , Accident , LAX04FA081 , 12/15/2003 ,Corona,CA,RIVERSIDE COUNTY,06,065, KAJO , Corona Muni , Fatal(2) , Destroyed ,  , N61303 , Cessna , 150J , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , TAKEOFF , Probable Cause , 12/28/2004 
20031219X02066 , Accident , LAX04FA067 , 12/15/2003 ,Redlands,CA,SAN BERNARDINO COUNTY,06,071, SBD , SAN BERNARDINO INTERNATIONAL , Fatal(1) , Destroyed ,  , N1225D , Robinson , R22 Beta , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 07/07/2005 
20031219X02071 , Accident , FTW04FA044 , 12/15/2003 ,Mena,AR,POLK COUNTY,05,113,  ,  , Fatal(1) , Destroyed ,  , N7929D , Beech , H-35 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , DESCENT , Probable Cause , 06/30/2004 
20031222X02077 , Accident , LAX04FA066 , 12/14/2003 ,Claremont,CA,LOS ANGELES COUNTY,06,037, CCB , Cable Airport , Fatal(1) , Destroyed ,  , N6887L , Cessna , 421C , No ,2, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 05/29/2007 
20031216X02047 , Accident , FTW04LA040 , 12/14/2003 ,Carthage,TX,PANOLA COUNTY,48,365, 4F2 , Panola County Airport , Fatal(2) , Destroyed ,  , N528DH , Hackney , Vans RV-6A , Yes ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , TAKEOFF , Probable Cause , 06/02/2004 
20001214X41892 , Accident , SEA85FA035 , 12/13/1984 ,GENOA,NV,DOUGLAS COUNTY,32,005,  ,  , Fatal(1) , Destroyed ,  , N9781Q ," Smith, Ted Aerostar ", AEROSTAR 601A , No ,2, Reciprocating ,  ,  , Business ,  ,1,0,0,0, VMC , DESCENT , Probable Cause ,  
20031222X02074 , Accident , SEA04LA026 , 12/11/2003 ,McMinnville,OR,YAMHILL COUNTY,41,071,  ,  , Fatal(1) , Destroyed ,  , N29CV , Upright , RV-7A , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 06/02/2004 
20041020X01663 , Accident , ATL04FA051 , 12/11/2003 ,Greeneville,TN,GREENE COUNTY,47,059, GCY , Greeneville-Greene County Muni , Fatal(4) , Destroyed ,  , N1592T , Cessna ,414, No ,2, Reciprocating ,  ,  , Business ,  ,4,1,  ,  , IMC , MANEUVERING , Probable Cause , 12/28/2004 
20031217X02053 , Accident , ATL04FA049 , 12/10/2003 ,Vestavia Hills,AL,JEFFERSON COUNTY,01,073, KBHM , Birmingham International , Fatal(2) , Destroyed ,  , N441W , Cessna ,441, No ,2, Turbo Prop ,  ,  , Executive/Corporate ,  ,2,  ,  ,  , VMC , CLIMB , Probable Cause , 04/28/2005 
20031215X02037 , Accident , FTW04FA038 , 12/09/2003 ,Livingston,TX,POLK COUNTY,48,373, 00R , Livingston Municipal Airport , Fatal(1) , Destroyed , Airplane , N98287 , Piper , PA-28-140 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,1,  ,  , VMC , APPROACH , Probable Cause , 10/27/2015 
20031215X02030 , Accident , FTW04FA037 , 12/09/2003 ,Sugar Land,TX,FORT BEND COUNTY,48,157, SGR , Sugar Land Regional Airport , Fatal(2) , Destroyed ,  , N47413 , Piper , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , APPROACH , Probable Cause , 06/30/2004 
20031212X02022 , Accident , LAX04FA064 , 12/08/2003 ,Placerville,CA,EL DORADO COUNTY,06,017, KPVF , Placerville , Fatal(1) , Substantial ,  , N14XL , Iniziative Industriali Italian , Sky Arrow 650 TC , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 04/28/2005 
20031212X02024 , Accident , LAX04FA061 , 12/07/2003 ,Chino Hills,CA,SAN BERNARDINO COUNTY,06,071,  ,  , Fatal(2) , Destroyed ,  , N16264 , Piper , PA-28R-200 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , CRUISE , Probable Cause , 03/30/2005 
20031209X02009 , Accident , ATL04FA046 , 12/05/2003 ,San Antonio,FL,PASCO COUNTY,12,101, PVT , private grass strip , Fatal(1) , Substantial ,  , N9085F , Aeronca , 11AC , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,  ,  , VMC , APPROACH , Probable Cause , 09/29/2004 
20031230X02103 , Accident , LAX04FA057 , 12/04/2003 ,Rosamond,CA,KERN COUNTY,06,029,  ,  , Fatal(2) , Destroyed ,  , N8602J , Wing Aircraft , D-1 , No ,2, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 10/27/2005 
20031211X02019 , Accident , FTW04FA036 , 12/04/2003 ,Harrison,AR,BOONE COUNTY,05,009, HRO , Boone County Airport , Fatal(2) , Destroyed ,  , N350JL , Beech , S35 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , APPROACH , Probable Cause , 10/28/2004 
20001213X31705 , Accident , ATL87FA235 , 08/19/1987 ,CAMILIA,GA,DEKALB COUNTY,13,089,  ,  , Fatal(1) , Destroyed ,  , N7559T , CESSNA , 172A , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , MANEUVERING , Probable Cause , 02/14/1989 
20031208X02007 , Accident , NYC04LA043 , 12/03/2003 ,Bardstown,KY,NELSON COUNTY,21,179, BRY , Samuels Airport , Fatal(1) , Destroyed ,  , N97JW , Barness , Pulsar I , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 03/30/2005 
20031205X02004 , Accident , SEA04LA024 , 12/02/2003 ,Brooks,OR,MARION COUNTY,41,047,  ,  , Fatal(1) , Substantial ,  , N183T , Shear , Titan Tornado , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 09/01/2004 
20040202X00141 , Accident , FTW04FA029 , 12/01/2003 ,High Island 573,GM,#N/A,#N/A,#N/A,  ,  , Fatal(1) , Destroyed ,  , N457PH , Bell ,407, No ,1, Turbo Shaft ,  , NSCH ,  ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 09/13/2005 
20031205X02005 , Accident , SEA04FA023 , 11/29/2003 ,Spokane,WA,SPOKANE COUNTY,53,063, SFF , Felts Field , Fatal(1) , Destroyed ,  , N439AF , Fairchild Swearingen , SA227-AT , No ,2, Turbo Prop ,  , NSCH ,  ,  ,1,  ,  ,  , IMC , APPROACH , Probable Cause , 12/03/2004 
20031202X01981 , Accident , MIA04FA029 , 11/27/2003 ,Jacksonville,FL,DUVAL COUNTY,12,031, CRG , CRAIG MUNI , Fatal(1) , Substantial ,  , N698X , Swearingen , SA-26-AT , No ,2, Turbo Prop ,  ,  , Personal ,  ,1,  ,4,  , IMC , APPROACH , Probable Cause , 05/29/2007 
20031205X02006 , Accident , SEA04FA022 , 11/25/2003 ,Warren,OR,COLUMBIA COUNTY,41,009,  ,  , Fatal(4) , Destroyed ,  , N10BX , Beech , S35 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,  ,  ,  , VMC , CRUISE , Probable Cause , 09/13/2005 
20031125X01944 , Accident , MIA04FA023 , 11/21/2003 ,Okolona,MS,CHICKASAW COUNTY,28,017,  ,  , Fatal(3) , Destroyed ,  , N4214D , Beech , G35 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , VMC , MANEUVERING , Probable Cause , 03/28/2006 
20031201X01970 , Accident , LAX04GA051 , 11/21/2003 ,Big Bear City,CA,SAN BERNARDINO COUNTY,06,071, L35 , Big Bear , Fatal(2) , Destroyed ,  , N7292W , Piper , PA-28-180 , No ,1, Reciprocating ,  ,  , Public Aircraft ,  ,2,  ,  ,  , VMC , CRUISE , Probable Cause , 12/28/2004 
20031126X01951 , Accident , ATL04FA038 , 11/21/2003 ,Griffin,GA,SPALDING COUNTY,13,255, 6A2 , Griffin Spalding Airport , Fatal(1) , Destroyed ,  , N4482S , Beech ,55, No ,2, Reciprocating ,  ,  , Flight Test ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 09/13/2005 
20001212X18522 , Accident , SEA92FA019 , 11/16/1991 ,BOISE,ID,ADA COUNTY,16,001,  , BOISE , Fatal(2) , Destroyed ,  , N29517 , CESSNA , C-402B , No ,2, Reciprocating ,  , NSCH , Unknown , REGIONAL EXPRESS CO. ,2,0,0,0, VMC , TAKEOFF , Probable Cause , 04/27/1993 
20031125X01946 , Accident , NYC04FA036 , 11/20/2003 ,Somerset,KY,PULASKI COUNTY,21,199, SME , Somerset-Pulaski County , Fatal(3) , Substantial ,  , N748CH , Beech , J35 , No ,1, Reciprocating ,  ,  , Other Work Use ,  ,3,  ,  ,  , VMC , TAKEOFF , Probable Cause , 09/29/2004 
20031126X01953 , Accident , SEA04FA020 , 11/19/2003 ,Bellevue,ID,BLAINE COUNTY,16,013,  ,  , Fatal(1) , Destroyed ,  , N5244A , Cessna , T210N , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 09/29/2004 
